mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__depth,param_model__iterations,param_model__l2_leaf_reg,param_model__learning_rate,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
3.0083513259887695,0.22448974642871133,0.06787900924682617,0.026422085686997828,4,500,7,0.05,"{'model__depth': 4, 'model__iterations': 500, 'model__l2_leaf_reg': 7, 'model__learning_rate': 0.05}",0.7659574468085106,0.7375352775164629,0.7551789077212806,0.7584269662921348,0.7483751160631383,0.7530947428803054,0.009618704087813734,58,0.7969295184926727,0.7958558982811397,0.7941454202077431,0.7956136257582828,0.795561850802644,0.7956212627084965,0.0008886266070038123
3.839099884033203,0.5029110857355099,0.09964680671691895,0.05919218665724615,4,500,7,0.1,"{'model__depth': 4, 'model__iterations': 500, 'model__l2_leaf_reg': 7, 'model__learning_rate': 0.1}",0.759447004608295,0.7357609710550888,0.7542213883677298,0.7572093023255814,0.7495327102803738,0.7512342753274137,0.008418921343007792,79,0.8340744207816523,0.8345086976962859,0.8225538971807629,0.8255759285378468,0.8250825082508251,0.8283590904894746,0.004953078237094235
5.633357334136963,0.2944678743912459,0.07563848495483398,0.012539716849439346,4,800,1,0.01,"{'model__depth': 4, 'model__iterations': 800, 'model__l2_leaf_reg': 1, 'model__learning_rate': 0.01}",0.7619926199261993,0.7347703842549204,0.7558906691800189,0.7659176029962547,0.7562097516099356,0.7549562055934658,0.010766386047373937,40,0.7750752837618716,0.7763219466541881,0.7697026899480888,0.7744326076887448,0.7700610042233693,0.7731187064552525,0.0027141846177555725
4.6315185546875,0.26600857175297576,0.05363473892211914,0.0309048480351043,4,800,1,0.05,"{'model__depth': 4, 'model__iterations': 800, 'model__l2_leaf_reg': 1, 'model__learning_rate': 0.05}",0.7617295308187673,0.735266604303087,0.7641509433962265,0.7607476635514019,0.7467411545623837,0.7537271793263732,0.01105962981061406,52,0.8456848030018762,0.8475294117647059,0.8411171086599389,0.8416843095742178,0.8372969154697434,0.8426625096940963,0.003604323343277325
4.584967803955078,0.35941266808324146,0.06607170104980468,0.02254781161390339,4,800,1,0.1,"{'model__depth': 4, 'model__iterations': 800, 'model__l2_leaf_reg': 1, 'model__learning_rate': 0.1}",0.758494031221304,0.7432808155699722,0.7412322274881517,0.7570093457943925,0.7387218045112782,0.7477476449170197,0.008308224184033493,98,0.8811485055307131,0.8852844381758345,0.8821437040550154,0.8785223774567843,0.8786947268857886,0.8811587504208271,0.0024905185186161996
4.3131678104400635,0.1840680459866265,0.06058855056762695,0.024494346694104805,4,800,3,0.01,"{'model__depth': 4, 'model__iterations': 800, 'model__l2_leaf_reg': 3, 'model__learning_rate': 0.01}",0.7585568917668826,0.7323943661971831,0.7589453860640302,0.7653631284916201,0.7562097516099356,0.7542939048259304,0.011363074486950847,46,0.7707317073170732,0.7741935483870968,0.7682150436217873,0.7727588603196665,0.768,0.7707798319291246,0.0024445013405568214
4.4423853874206545,0.2958220277286083,0.05135068893432617,0.03279072765654629,4,800,3,0.05,"{'model__depth': 4, 'model__iterations': 800, 'model__l2_leaf_reg': 3, 'model__learning_rate': 0.05}",0.7658402203856749,0.7383177570093458,0.7593984962406015,0.7617260787992496,0.7521047708138447,0.7554774646497433,0.009670956560580004,34,0.8345794392523365,0.8331762488218661,0.8339189505739049,0.8294974166275246,0.8300376647834274,0.8322419440118118,0.0020755933111598823
4.484770250320435,0.25370302770402803,0.05235934257507324,0.01643654427388204,4,800,3,0.1,"{'model__depth': 4, 'model__iterations': 800, 'model__l2_leaf_reg': 3, 'model__learning_rate': 0.1}",0.7548209366391184,0.7365491651205937,0.75,0.7558465855940131,0.7397003745318352,0.747383412377112,0.007876529476651338,99,0.8674188998589563,0.8727272727272727,0.8697091510995507,0.8649669499527857,0.865133917990045,0.8679912383257221,0.0029332377038026177
4.304372787475586,0.28749988549074273,0.03848528861999512,0.014772418474211792,4,800,5,0.01,"{'model__depth': 4, 'model__iterations': 800, 'model__l2_leaf_reg': 5, 'model__learning_rate': 0.01}",0.758109360518999,0.7317073170731707,0.7551789077212806,0.7642124883504194,0.7543698252069917,0.7527155797741722,0.011058240291973687,64,0.7743280815569972,0.7743445692883895,0.767200754005655,0.7714021286441463,0.767748001880583,0.7710047070751542,0.0030800528934666407
4.600513648986817,0.23805140288303098,0.08362760543823242,0.0382281729385334,4,800,5,0.05,"{'model__depth': 4, 'model__iterations': 800, 'model__l2_leaf_reg': 5, 'model__learning_rate': 0.05}",0.759447004608295,0.738404452690167,0.7570621468926554,0.7539756782039289,0.7453531598513011,0.7508484884492694,0.007840612342453878,83,0.8183092013078,0.8236680810938237,0.8111821843165127,0.8118393234672304,0.8163554715197353,0.8162708523410205,0.004569770466007234
4.300946569442749,0.11875013885249408,0.03449182510375977,0.01239518710546636,4,800,5,0.1,"{'model__depth': 4, 'model__iterations': 800, 'model__l2_leaf_reg': 5, 'model__learning_rate': 0.1}",0.7617295308187673,0.728110599078341,0.7474178403755869,0.7572093023255814,0.7389255419415646,0.7466785629079682,0.012188956097972811,101,0.8568086102012167,0.8647114474929044,0.860448642266824,0.8599810785241249,0.8557237464522233,0.8595347049874587,0.0031555725754099716
4.192940044403076,0.12349389830868066,0.04835505485534668,0.02376336393661,4,800,7,0.01,"{'model__depth': 4, 'model__iterations': 800, 'model__l2_leaf_reg': 7, 'model__learning_rate': 0.01}",0.7590697674418605,0.7364485981308411,0.7563499529633114,0.765639589169001,0.7573529411764706,0.7549721697762969,0.009810944996312144,39,0.7724329324699353,0.7726742830496619,0.7659273242095328,0.7711177968062949,0.7662673244068593,0.7696839321884569,0.0029779348818788787
4.166384744644165,0.16661133382309462,0.055094146728515626,0.021165702486115327,4,800,7,0.05,"{'model__depth': 4, 'model__iterations': 800, 'model__l2_leaf_reg': 7, 'model__learning_rate': 0.05}",0.7648673376029277,0.7374301675977654,0.7539756782039289,0.7577174929840973,0.7481481481481481,0.7524277649073734,0.009255952379029597,69,0.8157282456956724,0.8153556288271314,0.8133113051687515,0.810014038371549,0.8135913166588014,0.8136001069443811,0.002027520809725246
4.461960029602051,0.21798624887910323,0.05233316421508789,0.02894135394003915,4,800,7,0.1,"{'model__depth': 4, 'model__iterations': 800, 'model__l2_leaf_reg': 7, 'model__learning_rate': 0.1}",0.7577981651376147,0.7314814814814815,0.7556390977443609,0.7572633552014996,0.7422096317280453,0.7488783462586004,0.010418272045042087,93,0.8571428571428571,0.8546525323910483,0.8537102473498234,0.8521492678318375,0.8479393652297489,0.8531188539890631,0.0030548884776291597
1.8576244831085205,0.14432906115981375,0.047074317932128906,0.015626926938200295,6,200,1,0.01,"{'model__depth': 6, 'model__iterations': 200, 'model__l2_leaf_reg': 1, 'model__learning_rate': 0.01}",0.7553093259464451,0.7276119402985075,0.7607476635514019,0.7619047619047619,0.7518248175182481,0.7514797018438728,0.012482244656050369,76,0.7665137614678899,0.7693739818478008,0.7618823529411765,0.766743648960739,0.7652538425710294,0.7659535175577271,0.0024372805851864457
1.909916353225708,0.16756315813837225,0.06497387886047364,0.02455333359541116,6,200,1,0.05,"{'model__depth': 6, 'model__iterations': 200, 'model__l2_leaf_reg': 1, 'model__learning_rate': 0.05}",0.7597042513863216,0.744621141253508,0.7596606974552309,0.7624413145539906,0.7562557924003707,0.7565366394098844,0.006272426392055156,17,0.797577451665502,0.8052805280528053,0.795072257758825,0.798311444652908,0.7963311382878645,0.7985145640835809,0.003558497622843982
