mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__colsample_bytree,param_model__learning_rate,param_model__max_depth,param_model__min_child_weight,param_model__n_estimators,param_model__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
1.761033821105957,0.07527616748541674,0.04690370559692383,0.008205890337700021,0.7,0.01,7,1,300,1.0,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_child_weight': 1, 'model__n_estimators': 300, 'model__subsample': 1.0}",0.7596330275229358,0.7324723247232472,0.7591377694470478,0.7651376146788991,0.7555147058823529,0.7543790884508965,0.011377088653641856,115,0.8154584953121427,0.8336439888164026,0.8143939393939394,0.8161267769750641,0.8197565543071161,0.819875950960933,0.007116119627389391
2.2679941654205322,0.11897907864949155,0.06951584815979003,0.018565741519325985,0.7,0.01,7,1,500,0.7,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_child_weight': 1, 'model__n_estimators': 500, 'model__subsample': 0.7}",0.7652495378927912,0.7382920110192838,0.7677902621722846,0.76007326007326,0.7569573283858998,0.7576724799087039,0.010408257174958026,36,0.8242368177613321,0.8347010550996483,0.8235294117647058,0.8238596491228071,0.827521206409048,0.8267696280315082,0.004215554814357343
2.3820584774017335,0.25526904216040924,0.05798482894897461,0.010047803284541782,0.7,0.01,7,1,500,1.0,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_child_weight': 1, 'model__n_estimators': 500, 'model__subsample': 1.0}",0.7587476979742173,0.7336405529953917,0.7558465855940131,0.7601476014760148,0.7509293680297398,0.7518623612138753,0.009641907315970415,164,0.8274111675126904,0.8423518388381354,0.8214285714285714,0.8253521126760563,0.8303402646502835,0.8293767910211475,0.007106561102775625
0.5132830142974854,0.038180446640418135,0.028483486175537108,0.005906249489520023,0.7,0.01,7,3,100,0.7,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_child_weight': 3, 'model__n_estimators': 100, 'model__subsample': 0.7}",0.7642980935875217,0.7541850220264317,0.7798408488063661,0.7670250896057348,0.7632508833922261,0.7657199874836561,0.008273762160103488,2,0.7939130434782609,0.7985723845639081,0.7941824592331423,0.7931798051372896,0.7938488968130154,0.7947393178451232,0.0019447442409757628
0.5606833457946777,0.04194404709226581,0.04425678253173828,0.007542701136548977,0.7,0.01,7,3,100,1.0,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_child_weight': 3, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.7619877942458587,0.7480106100795756,0.7723649247121346,0.7670250896057348,0.7655417406749556,0.7629860318636519,0.008198402307619937,6,0.7980769230769231,0.8064007212080234,0.796538717550477,0.7942754919499105,0.7945082151699302,0.7979600137910527,0.004444545137629692
1.231586742401123,0.07637552963723754,0.04297208786010742,0.009612892684107057,0.7,0.01,7,3,300,0.7,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_child_weight': 3, 'model__n_estimators': 300, 'model__subsample': 0.7}",0.7611262488646685,0.7417582417582418,0.7683720930232558,0.7647058823529411,0.7612076852698993,0.7594340302538013,0.009231731641558513,22,0.7999087383070956,0.8061295565358718,0.7980341680318278,0.7987960175966659,0.7989786443825441,0.800369424970801,0.0029412464782713724
1.3886871814727784,0.0683111944689466,0.04773550033569336,0.005688203406225254,0.7,0.01,7,3,300,1.0,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_child_weight': 3, 'model__n_estimators': 300, 'model__subsample': 1.0}",0.7586837294332724,0.7351054078826764,0.7683720930232558,0.7635694572217111,0.7577981651376147,0.756705770539706,0.011444602128656904,47,0.8046554084892743,0.818901303538175,0.8022572301904538,0.8050081150011593,0.8016857878716928,0.8065015690181511,0.006334008050219183
1.799338150024414,0.07357507403714542,0.05510082244873047,0.01641599795649374,0.7,0.01,7,3,500,0.7,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_child_weight': 3, 'model__n_estimators': 500, 'model__subsample': 0.7}",0.7569060773480663,0.7366482504604052,0.7667910447761194,0.7596330275229358,0.7546468401486989,0.754925048051245,0.01001009646176323,92,0.809765085214187,0.8169475655430711,0.8075931567846262,0.8101916783543712,0.8087994383337234,0.8106593848459959,0.0032686661874739317
2.001373863220215,0.12120858214373686,0.055683469772338866,0.012550996533319696,0.7,0.01,7,3,500,1.0,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_child_weight': 3, 'model__n_estimators': 500, 'model__subsample': 1.0}",0.7622571692876966,0.7352941176470589,0.7542213883677298,0.759447004608295,0.7553093259464451,0.7533058011714451,0.0094563684956341,140,0.8127013345605154,0.8226750995549309,0.8085308056872038,0.812015958695142,0.8108235294117647,0.8133493455819114,0.0048737172688044055
0.40819239616394043,0.03724150226091706,0.03161602020263672,0.008665425902973712,0.7,0.01,7,5,100,0.7,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_child_weight': 5, 'model__n_estimators': 100, 'model__subsample': 0.7}",0.7665505226480837,0.7568042142230026,0.7711267605633803,0.768270944741533,0.7586206896551724,0.7642746263662344,0.005583476791760137,4,0.7909407665505227,0.7933958054439982,0.7910447761194029,0.7870739265161576,0.7867467200355793,0.7898403989331321,0.0025505476867827793
